miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum	
MIMAT0017950	hsa-miR-2355-3p	ENSG00000120656	TAF12	protein_coding	chr1	28929765	28929770	28929765	28929770	-	7	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	0	"BT474,HeLa"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000157216	SSBP3	protein_coding	chr1	54692584	54692590	54692583	54692611	-	1	0	AGO1-4	0	1	1	1	0	0	0	3	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000118454	ANKRD13C	protein_coding	chr1	70727421	70727426	70727421	70727426	-	3	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	5	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000118454	ANKRD13C	protein_coding	chr1	70728321	70728326	70728321	70728326	-	2	0	AGO2	0	0	1	0	0	0	0	5	HeLa
MIMAT0017950	hsa-miR-2355-3p	ENSG00000116791	CRYZ	protein_coding	chr1	75171469	75171475	75171469	75171475	-	6	0	"AGO1,AGO1-4,AGO2"	0	0	1	0	0	0	0	6	"HEK293,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000153904	DDAH1	protein_coding	chr1	85785973	85786001	85785973	85786001	-	11	0	"AGO1,AGO1-4,AGO2"	0	0	0	1	0	0	0	8	"Flp-In-T-REx-293,HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000153904	DDAH1	protein_coding	chr1	85817226	85817254	85817226	85817254	-	4	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	8	"HS5,HeLa"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000122482	ZNF644	protein_coding	chr1	91382037	91382065	91382037	91382065	-	4	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	7	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000122482	ZNF644	protein_coding	chr1	91406665	91406693	91406665	91406693	-	5	0	"AGO1-4,AGO2,AGO3"	0	0	0	1	0	0	0	7	"HEK293,HEK293S,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000085491	SLC25A24	protein_coding	chr1	108690978	108691006	108690978	108691006	-	3	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	1	"EWS,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000085491	SLC25A24	protein_coding	chr1	108700173	108700201	108700173	108700201	-	4	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	1	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000081019	RSBN1	protein_coding	chr1	114304522	114304528	114304521	114304549	-	4	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	11	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000081019	RSBN1	protein_coding	chr1	114340470	114340498	114340470	114340498	-	7	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	11	"MCF7,hESCs"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000081019	RSBN1	protein_coding	chr1	114354387	114354415	114354387	114354415	-	2	0	AGO2	0	0	0	1	0	0	0	11	HEK293S
MIMAT0017950	hsa-miR-2355-3p	ENSG00000116752	BCAS2	protein_coding	chr1	115110673	115110679	115110673	115110679	-	4	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000152042	NBPF11	protein_coding	chr1	146033351	146033357	146033350	146033378	-	1	0	AGO1-4	0	0	1	1	0	0	0	0	HS5
MIMAT0017950	hsa-miR-2355-3p	ENSG00000152042	NBPF11	protein_coding	chr1	146033561	146033566	146033560	146033588	-	12	0	AGO1-4	0	0	1	1	0	0	0	0	HS5
MIMAT0017950	hsa-miR-2355-3p	ENSG00000152042	NBPF11	protein_coding	chr1	146034235	146034240	146034234	146034262	-	2	0	AGO1-4	0	0	1	1	0	0	0	0	HS27a
MIMAT0017950	hsa-miR-2355-3p	ENSG00000203836	NBPF24	protein_coding	chr1	147575341	147575369	147575341	147575369	-	12	0	AGO1-4	0	0	0	1	0	0	0	0	HS5
MIMAT0017950	hsa-miR-2355-3p	ENSG00000203836	NBPF24	protein_coding	chr1	147576015	147576043	147576015	147576043	-	2	0	AGO1-4	0	0	0	1	0	0	0	0	HS27a
MIMAT0017950	hsa-miR-2355-3p	ENSG00000122497	NBPF14	protein_coding	chr1	148003734	148003740	148003733	148003761	-	1	0	AGO1-4	0	0	1	1	0	0	0	0	HS5
MIMAT0017950	hsa-miR-2355-3p	ENSG00000122497	NBPF14	protein_coding	chr1	148003944	148003949	148003943	148003971	-	12	0	AGO1-4	0	0	1	1	0	0	0	0	HS5
MIMAT0017950	hsa-miR-2355-3p	ENSG00000184678	HIST2H2BE	protein_coding	chr1	149856276	149856282	149856276	149856282	-	2	0	AGO1-4	0	0	1	0	0	0	0	2	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000264522	OTUD7B	protein_coding	chr1	149913092	149913098	149913092	149913098	-	3	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	8	"HEK293,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000143393	PI4KB	protein_coding	chr1	151266525	151266546	151266525	151266546	-	8	0	"AGO1-4,AGO2"	0	1	0	0	0	0	0	7	"BT474,HeLa"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000160714	UBE2Q1	protein_coding	chr1	154522774	154522780	154522773	154522801	-	9	1	"AGO1-4,AGO2"	0	0	1	1	0	0	0	6	"HEK293S,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000163374	YY1AP1	protein_coding	chr1	155630223	155630251	155630223	155630251	-	4	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	7	"EWS,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000143315	PIGM	protein_coding	chr1	159998219	159998247	159998219	159998247	-	1	0	AGO1-4	0	0	0	1	0	0	0	6	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000143315	PIGM	protein_coding	chr1	159999556	159999584	159999556	159999584	-	1	0	AGO2	0	0	0	1	0	0	0	6	HeLa
MIMAT0017950	hsa-miR-2355-3p	ENSG00000000457	SCYL3	protein_coding	chr1	169822547	169822553	169822546	169822574	-	2	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	9	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000000457	SCYL3	protein_coding	chr1	169822771	169822776	169822770	169822798	-	3	0	AGO1-4	0	0	1	1	0	0	0	9	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000135870	RC3H1	protein_coding	chr1	173904809	173904815	173904809	173904815	-	1	0	AGO2	0	0	1	0	0	0	0	8	BC-1
MIMAT0017950	hsa-miR-2355-3p	ENSG00000135823	STX6	protein_coding	chr1	180943235	180943241	180943234	180943262	-	6	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	3	"BT474,HEK293"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000135823	STX6	protein_coding	chr1	180945478	180945483	180945477	180945505	-	5	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	3	"Huh7.5,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000159176	CSRP1	protein_coding	chr1	201452750	201452756	201452749	201452777	-	10	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	2	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000117153	KLHL12	protein_coding	chr1	202860491	202860497	202860490	202860518	-	1	0	AGO1-4	0	0	1	1	0	0	0	7	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000117153	KLHL12	protein_coding	chr1	202861110	202861138	202861110	202861138	-	1	0	AGO1	0	0	0	1	0	0	0	7	Flp-In-T-REx-293
MIMAT0017950	hsa-miR-2355-3p	ENSG00000076356	PLXNA2	protein_coding	chr1	208195943	208195948	208195943	208195948	-	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000076356	PLXNA2	protein_coding	chr1	208200513	208200519	208200512	208200540	-	1	0	AGO1-4	0	0	1	1	0	0	0	4	HUVEC
MIMAT0017950	hsa-miR-2355-3p	ENSG00000076356	PLXNA2	protein_coding	chr1	208390995	208391023	208390995	208391023	-	2	0	AGO1-4	0	0	0	1	0	0	0	4	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000065600	TMEM206	protein_coding	chr1	212538179	212538207	212538179	212538207	-	1	0	AGO2	0	0	0	1	0	0	0	1	HeLa
MIMAT0017950	hsa-miR-2355-3p	ENSG00000136628	EPRS	protein_coding	chr1	220142018	220142024	220142018	220142024	-	6	0	"AGO1,AGO1-4,AGO2"	0	0	1	0	0	0	0	8	"HEK293,HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000143748	NVL	protein_coding	chr1	224415110	224415116	224415110	224415116	-	2	0	"AGO1,AGO2"	0	0	1	0	0	0	0	5	HEK293
MIMAT0017950	hsa-miR-2355-3p	ENSG00000196187	TMEM63A	protein_coding	chr1	226034033	226034056	226034033	226034056	-	2	0	"AGO1-4,AGO2"	0	1	0	0	0	0	0	9	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000196242	OR2C3	protein_coding	chr1	247693659	247693687	247693659	247693687	-	1	1	AGO2	0	0	0	1	0	0	0	0	HeLa
MIMAT0017950	hsa-miR-2355-3p	ENSG00000284824	GCSAML-AS1	protein_coding	chr1	247693659	247693687	247693659	247693687	-	1	1	AGO2	0	0	0	1	0	0	0	0	HeLa
MIMAT0017950	hsa-miR-2355-3p	ENSG00000171163	ZNF692	protein_coding	chr1	249144227	249144233	249144226	249144254	-	1	0	AGO2	0	0	1	1	0	0	0	7	HeLa
MIMAT0017950	hsa-miR-2355-3p	ENSG00000173614	NMNAT1	protein_coding	chr1	10044054	10044059	10044054	10044059	+	1	0	AGO1-4	0	0	1	0	0	0	0	5	Liver
MIMAT0017950	hsa-miR-2355-3p	ENSG00000065526	SPEN	protein_coding	chr1	16265979	16265985	16265979	16265985	+	3	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	4	"HEK293,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000057757	PITHD1	protein_coding	chr1	24113929	24113935	24113929	24113935	+	5	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	0	"HEK293S,Liver"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000204178	MACO1	protein_coding	chr1	25784984	25785012	25784984	25785012	+	1	0	AGO1-4	0	0	0	1	0	0	0	8	Liver
MIMAT0017950	hsa-miR-2355-3p	ENSG00000117713	ARID1A	protein_coding	chr1	27105746	27105774	27105746	27105774	+	2	0	"AGO1,AGO1-4"	0	0	0	1	0	0	0	5	"Flp-In-T-REx-293,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000117713	ARID1A	protein_coding	chr1	27106751	27106779	27106751	27106779	+	6	1	"AGO1,AGO1-4,AGO2"	0	0	0	1	0	0	0	5	"HEK293,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000117713	ARID1A	protein_coding	chr1	27107687	27107693	27107687	27107693	+	9	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	5	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000130772	MED18	protein_coding	chr1	28662385	28662391	28662364	28662392	+	2	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	1	"Huh7.5,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000162419	GMEB1	protein_coding	chr1	29041458	29041463	29041436	29041464	+	5	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	2	"HEK293S,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000116497	S100PBP	protein_coding	chr1	33322213	33322219	33322192	33322220	+	4	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	3	"HEK293,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000127603	MACF1	protein_coding	chr1	39952096	39952102	39952096	39952102	+	5	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	4	"HEK293S,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000131236	CAP1	protein_coding	chr1	40538172	40538178	40538172	40538178	+	5	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	0	"HS27a,HeLa"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000126088	UROD	protein_coding	chr1	45481222	45481228	45481222	45481228	+	3	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	1	"DG75-BCBL-1,marrow-stromal-cells"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000162368	CMPK1	protein_coding	chr1	47843785	47843791	47843785	47843791	+	6	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	4	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000134717	BTF3L4	protein_coding	chr1	52553786	52553792	52553765	52553793	+	7	1	"AGO1,AGO1-4,AGO2,AGO3"	0	0	1	1	0	0	0	2	"HEK293,HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000134717	BTF3L4	protein_coding	chr1	52555413	52555418	52555391	52555419	+	1	0	AGO2	0	0	1	1	0	0	0	2	HEK293
MIMAT0017950	hsa-miR-2355-3p	ENSG00000162599	NFIA	protein_coding	chr1	61921612	61921618	61921591	61921619	+	3	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	9	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000185483	ROR1	protein_coding	chr1	64644568	64644574	64644547	64644575	+	2	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	4	"HS27a,HeLa"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000162433	AK4	protein_coding	chr1	65692877	65692882	65692877	65692882	+	4	0	"AGO1,AGO1-4,AGO2"	0	0	1	0	0	0	0	1	"HEK293,Liver"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000180488	MIGA1	protein_coding	chr1	78343671	78343677	78343650	78343678	+	2	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	9	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000117114	ADGRL2	protein_coding	chr1	82457240	82457245	82457218	82457246	+	14	0	"AGO1,AGO2,AGO3"	0	0	1	1	0	0	0	6	"HEK293,HeLa"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000079335	CDC14A	protein_coding	chr1	100984502	100984508	100984502	100984508	+	1	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000198890	PRMT6	protein_coding	chr1	107601754	107601760	107601754	107601760	+	2	0	AGO1-4	0	0	1	0	0	0	0	3	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000143126	CELSR2	protein_coding	chr1	109817154	109817160	109817133	109817161	+	2	0	AGO1-4	0	0	1	1	0	0	0	3	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000143079	CTTNBP2NL	protein_coding	chr1	113001146	113001174	113001146	113001174	+	1	0	AGO2	0	0	0	1	0	0	0	5	HeLa
MIMAT0017950	hsa-miR-2355-3p	ENSG00000163349	HIPK1	protein_coding	chr1	114518998	114519004	114518998	114519004	+	1	0	AGO1-4	0	0	1	0	0	0	0	8	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000163349	HIPK1	protein_coding	chr1	114519035	114519040	114519035	114519040	+	1	0	AGO1-4	0	0	1	0	0	0	0	8	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000186275	NBPF12	protein_coding	chr1	146466024	146466052	146466024	146466052	+	1	0	AGO1-4	0	0	0	1	0	0	0	0	HS5
MIMAT0017950	hsa-miR-2355-3p	ENSG00000186275	NBPF12	protein_coding	chr1	146466720	146466725	146466698	146466726	+	12	0	AGO1-4	0	0	1	1	0	0	0	0	HS5
MIMAT0017950	hsa-miR-2355-3p	ENSG00000159352	PSMD4	protein_coding	chr1	151239770	151239798	151239770	151239798	+	2	6	AGO1-4	0	0	0	1	0	0	0	2	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000143376	SNX27	protein_coding	chr1	151611481	151611509	151611481	151611509	+	3	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	9	"BC-1,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000143376	SNX27	protein_coding	chr1	151668655	151668683	151668655	151668683	+	1	0	AGO1-4	0	0	0	1	0	0	0	9	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000143590	EFNA3	protein_coding	chr1	155059578	155059597	155059578	155059597	+	2	1	AGO1-4	0	1	0	0	0	0	0	1	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000162734	PEA15	protein_coding	chr1	160181483	160181505	160181483	160181505	+	3	0	AGO1-4	0	1	0	0	0	0	0	3	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000152332	UHMK1	protein_coding	chr1	162492518	162492524	162492518	162492524	+	3	0	AGO2	0	0	1	0	0	0	0	6	hESCs
MIMAT0017950	hsa-miR-2355-3p	ENSG00000152332	UHMK1	protein_coding	chr1	162495365	162495371	162495365	162495371	+	3	0	AGO1-4	0	0	1	0	0	0	0	6	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000197965	MPZL1	protein_coding	chr1	167757260	167757266	167757239	167757267	+	5	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	2	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000143153	ATP1B1	protein_coding	chr1	169101914	169101942	169101914	169101942	+	10	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	9	"LCL35,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000094975	SUCO	protein_coding	chr1	172579606	172579612	172579585	172579613	+	6	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	11	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000094975	SUCO	protein_coding	chr1	172579658	172579663	172579636	172579664	+	2	0	AGO2	0	0	1	1	0	0	0	11	HeLa
MIMAT0017950	hsa-miR-2355-3p	ENSG00000075391	RASAL2	protein_coding	chr1	178412027	178412055	178412027	178412055	+	2	1	AGO2	0	0	0	1	0	0	0	4	HEK293S
MIMAT0017950	hsa-miR-2355-3p	ENSG00000075391	RASAL2	protein_coding	chr1	178426826	178426854	178426826	178426854	+	1	0	AGO1	0	0	0	1	0	0	0	4	HEK293
MIMAT0017950	hsa-miR-2355-3p	ENSG00000116199	FAM20B	protein_coding	chr1	179041562	179041568	179041541	179041569	+	2	1	AGO1-4	0	0	1	1	0	0	0	8	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000116199	FAM20B	protein_coding	chr1	179041833	179041839	179041812	179041840	+	1	1	AGO1-4	0	0	1	1	0	0	0	8	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000135837	CEP350	protein_coding	chr1	180022893	180022915	180022893	180022915	+	1	0	AGO1-4	0	1	0	0	0	0	0	8	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000153029	MR1	protein_coding	chr1	181029830	181029836	181029830	181029836	+	1	0	AGO1-4	0	0	1	0	0	0	0	6	HS27a
MIMAT0017950	hsa-miR-2355-3p	ENSG00000163444	TMEM183A	protein_coding	chr1	202993789	202993795	202993789	202993795	+	2	0	"AGO1,AGO1-4"	0	0	1	0	0	0	0	6	"Flp-In-T-REx-293,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000159388	BTG2	protein_coding	chr1	203277603	203277609	203277603	203277609	+	36	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	10	"BT474,hESCs"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000159388	BTG2	protein_coding	chr1	203278681	203278686	203278681	203278686	+	20	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	10	"HeLa,Jijoye"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000163486	SRGAP2	protein_coding	chr1	206635454	206635459	206635454	206635459	+	2	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	0	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000266094	RASSF5	protein_coding	chr1	206760219	206760225	206760219	206760225	+	3	0	AGO2	0	0	1	0	0	0	0	6	HEK293
MIMAT0017950	hsa-miR-2355-3p	ENSG00000162889	MAPKAPK2	protein_coding	chr1	206906089	206906095	206906089	206906095	+	10	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	5	"HeLa,Jijoye"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000082497	SERTAD4	protein_coding	chr1	210416413	210416441	210416413	210416441	+	1	0	AGO2	0	0	0	1	0	0	0	3	HEK293
MIMAT0017950	hsa-miR-2355-3p	ENSG00000082497	SERTAD4	protein_coding	chr1	210417247	210417252	210417225	210417253	+	2	0	"AGO1,AGO2"	0	0	1	1	0	0	0	3	HEK293
MIMAT0017950	hsa-miR-2355-3p	ENSG00000162769	FLVCR1	protein_coding	chr1	213068668	213068673	213068668	213068673	+	2	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	7	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000162769	FLVCR1	protein_coding	chr1	213071580	213071585	213071580	213071585	+	1	0	AGO2	0	0	1	0	0	0	0	7	Huh7.5
MIMAT0017950	hsa-miR-2355-3p	ENSG00000143353	LYPLAL1	protein_coding	chr1	219385355	219385361	219385334	219385362	+	1	0	AGO2	0	0	1	1	0	0	0	11	HEK293
MIMAT0017950	hsa-miR-2355-3p	ENSG00000162819	BROX	protein_coding	chr1	222906259	222906265	222906259	222906265	+	1	0	AGO1-4	0	0	1	0	0	0	0	9	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000162909	CAPN2	protein_coding	chr1	223963312	223963318	223963291	223963319	+	3	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	4	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000162946	DISC1	protein_coding	chr1	231859655	231859660	231859655	231859660	+	1	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000183780	SLC35F3	protein_coding	chr1	234459566	234459594	234459566	234459594	+	1	0	AGO2	0	0	0	1	0	0	0	1	HeLa
MIMAT0017950	hsa-miR-2355-3p	ENSG00000186197	EDARADD	protein_coding	chr1	236646613	236646619	236646592	236646620	+	20	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	5	"BT474,HeLa"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000151461	UPF2	protein_coding	chr10	11962463	11962491	11962463	11962491	-	3	0	"AGO1,AGO2"	0	0	0	1	0	0	0	8	"HEK293,HeLa"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000151461	UPF2	protein_coding	chr10	11962771	11962777	11962770	11962798	-	2	1	"AGO1-4,AGO2"	0	0	1	1	0	0	0	8	"HEK293,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000150051	MKX	protein_coding	chr10	27964248	27964276	27964248	27964276	-	2	0	AGO2	0	0	0	1	0	0	0	7	HeLa
MIMAT0017950	hsa-miR-2355-3p	ENSG00000256892	MTRNR2L7	protein_coding	chr10	37890468	37890474	37890467	37890495	-	1	0	AGO2	0	0	1	1	0	0	0	1	HK-2
MIMAT0017950	hsa-miR-2355-3p	ENSG00000198105	ZNF248	protein_coding	chr10	38120265	38120293	38120265	38120293	-	4	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	11	"BC-3,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000198105	ZNF248	protein_coding	chr10	38121398	38121426	38121398	38121426	-	1	0	AGO1-4	0	0	0	1	0	0	0	11	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000107798	LIPA	protein_coding	chr10	90973483	90973488	90973483	90973488	-	8	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	1	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000107798	LIPA	protein_coding	chr10	90974248	90974254	90974248	90974254	-	4	0	"AGO1-4,AGO2"	0	0	1	0	0	0	0	1	"HeLa,MCF7"
MIMAT0017950	hsa-miR-2355-3p	ENSG00000107864	CPEB3	protein_coding	chr10	93999898	93999919	93999898	93999919	-	1	0	AGO1-4	0	1	0	0	0	0	0	14	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000138119	MYOF	protein_coding	chr10	95169453	95169474	95169453	95169474	-	3	0	AGO1-4	0	1	0	0	0	0	0	4	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000197430	OPALIN	protein_coding	chr10	98104839	98104845	98104839	98104845	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0017950	hsa-miR-2355-3p	ENSG00000077147	TM9SF3	protein_coding	chr10	98278155	98278161	98278154	98278182	-	1	0	AGO2	0	0	1	1	0	0	0	5	Huh7.5
MIMAT0017950	hsa-miR-2355-3p	ENSG00000077147	TM9SF3	protein_coding	chr10	98281706	98281712	98281705	98281733	-	3	0	AGO1-4	0	0	1	1	0	0	0	5	MCF7
