miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum	
MIMAT0000082	hsa-miR-26a-5p	ENSG00000160049	DFFA	protein_coding	chr1	10522740	10522745	10522740	10522745	-	2	0	AGO1-4	1	0	0	0	0	0	0	7	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000130940	CASZ1	protein_coding	chr1	10696775	10696780	10696774	10696802	-	7	0	"AGO1-4,AGO2"	1	0	1	1	1	1	1	3	"BT474,Huh7.5"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000130940	CASZ1	protein_coding	chr1	10696827	10696833	10696826	10696854	-	8	0	"AGO1-4,AGO2"	1	0	1	1	1	1	1	3	"BT474,Huh7.5"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000130940	CASZ1	protein_coding	chr1	10697993	10697998	10697992	10698020	-	9	0	"AGO1-4,AGO2,AGO3"	1	0	1	1	0	1	1	3	"HEK293,LCL35,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000177000	MTHFR	protein_coding	chr1	11846022	11846027	11846022	11846027	-	1	0	AGO1-4	1	0	0	0	0	0	0	1	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000116685	KIAA2013	protein_coding	chr1	11980115	11980121	11980114	11980142	-	16	2	"AGO1-4,AGO2"	0	0	1	1	0	1	1	8	"BT474,HeLa"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000142627	EPHA2	protein_coding	chr1	16451273	16451278	16451272	16451300	-	6	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	3	"HS27a,HeLa"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000142627	EPHA2	protein_coding	chr1	16451668	16451674	16451667	16451695	-	15	0	"AGO1-4,AGO2"	1	0	0	1	1	1	1	3	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000127481	UBR4	protein_coding	chr1	19401052	19401058	19401051	19401074	-	10	0	"AGO1-4,AGO2"	1	0	0	0	1	0	1	3	"BT474,HeLa"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000053371	AKR7A2	protein_coding	chr1	19630496	19630501	19630496	19630501	-	2	0	AGO1-4	1	0	0	0	0	0	0	7	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000053371	AKR7A2	protein_coding	chr1	19630527	19630532	19630527	19630532	-	5	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	7	"BT474,HeLa"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000077549	CAPZB	protein_coding	chr1	19665330	19665336	19665329	19665347	-	5	0	"AGO1,AGO2"	1	0	1	0	1	1	1	3	"HEK293,HeLa"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000189410	SH2D5	protein_coding	chr1	21047115	21047143	21047115	21047143	-	1	0	AGO2	0	0	0	1	0	0	0	11	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000127483	HP1BP3	protein_coding	chr1	21069329	21069334	21069329	21069334	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	4	"HEK293S,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000127483	HP1BP3	protein_coding	chr1	21069476	21069481	21069476	21069481	-	9	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	4	"LCL-BACD1,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000090686	USP48	protein_coding	chr1	22005712	22005717	22005711	22005739	-	14	0	"AGO1-4,AGO2"	1	0	0	1	1	1	0	8	"BT474,HeLa"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000090686	USP48	protein_coding	chr1	22054628	22054633	22054627	22054647	-	1	0	AGO2	1	0	1	0	1	0	0	8	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000090686	USP48	protein_coding	chr1	22054901	22054906	22054901	22054906	-	4	0	"AGO1-4,AGO2"	1	0	1	0	0	0	0	8	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000169641	LUZP1	protein_coding	chr1	23417963	23417991	23417963	23417991	-	3	0	"AGO1,AGO1-4"	0	0	0	1	0	0	0	6	"HEK293,HS27a"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000169641	LUZP1	protein_coding	chr1	23420153	23420181	23420153	23420181	-	4	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	6	"HeLa,Liver"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000169641	LUZP1	protein_coding	chr1	23420464	23420492	23420464	23420492	-	4	1	"AGO1-4,AGO2"	0	0	0	1	0	0	0	6	"HS5,Huh7.5"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117318	ID3	protein_coding	chr1	23884807	23884812	23884807	23884812	-	13	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	5	"HEK293,HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000185436	IFNLR1	protein_coding	chr1	24483232	24483237	24483232	24483237	-	2	0	AGO2	1	0	0	0	0	0	0	1	HEK293S
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117632	STMN1	protein_coding	chr1	26227087	26227092	26227086	26227114	-	29	6	"AGO1,AGO1-4,AGO2"	1	0	0	1	1	1	1	9	"BT474,HEK293,HeLa"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000158161	EYA3	protein_coding	chr1	28296881	28296886	28296880	28296908	-	12	0	"AGO1,AGO1-4,AGO2"	0	0	1	1	0	1	1	4	"HEK293,LCL35,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000158161	EYA3	protein_coding	chr1	28298483	28298488	28298482	28298510	-	1	0	AGO1-4	0	0	1	1	0	0	0	4	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000158161	EYA3	protein_coding	chr1	28298555	28298560	28298554	28298582	-	1	0	AGO1-4	0	0	1	1	0	0	0	4	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000120656	TAF12	protein_coding	chr1	28930002	28930008	28930001	28930022	-	8	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	1	1	0	8	"Flp-In-T-REx-293,HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000184007	PTP4A2	protein_coding	chr1	32374425	32374430	32374425	32374430	-	18	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000160058	BSDC1	protein_coding	chr1	32831255	32831260	32831255	32831260	-	7	0	AGO2	1	0	0	0	0	0	0	2	HEK293S
MIMAT0000082	hsa-miR-26a-5p	ENSG00000160058	BSDC1	protein_coding	chr1	32832804	32832809	32832804	32832809	-	1	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000162520	SYNC	protein_coding	chr1	33146858	33146863	33146857	33146885	-	1	0	AGO2	1	0	1	1	0	0	0	6	HEK293
MIMAT0000082	hsa-miR-26a-5p	ENSG00000116560	SFPQ	protein_coding	chr1	35649139	35649167	35649139	35649167	-	1	0	AGO1-4	0	0	0	1	0	0	0	9	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000116560	SFPQ	protein_coding	chr1	35649334	35649341	35649333	35649361	-	28	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	1	0	0	9	"HEK293,LCL35,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000116560	SFPQ	protein_coding	chr1	35656161	35656189	35656161	35656189	-	8	1	"AGO1-4,AGO2"	0	0	0	1	0	0	0	9	"BT474,HEK293S"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000142687	KIAA0319L	protein_coding	chr1	35900353	35900358	35900352	35900358	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	1	3	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000204084	INPP5B	protein_coding	chr1	38327960	38327967	38327959	38327980	-	3	0	"AGO1-4,AGO2"	1	0	0	0	1	0	0	2	"EWS,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000214114	MYCBP	protein_coding	chr1	39330293	39330298	39330292	39330313	-	4	0	"AGO1-4,AGO2"	1	0	0	0	1	1	1	11	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000274944	AL139260.3	protein_coding	chr1	39330293	39330298	39330292	39330313	-	4	0	"AGO1-4,AGO2"	1	0	0	0	1	1	1	2	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000043514	TRIT1	protein_coding	chr1	40306843	40306848	40306843	40306848	-	1	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000116990	MYCL	protein_coding	chr1	40362172	40362177	40362172	40362177	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	BT474
MIMAT0000082	hsa-miR-26a-5p	ENSG00000116990	MYCL	protein_coding	chr1	40362526	40362531	40362526	40362531	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"BT474,HeLa"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000198815	FOXJ3	protein_coding	chr1	42643503	42643509	42643502	42643523	-	16	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	1	0	1	1	"HEK293,LCL35,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000126107	HECTD3	protein_coding	chr1	45468870	45468876	45468869	45468897	-	12	1	"AGO1-4,AGO2"	1	0	0	1	1	1	1	7	"HeLa,Jijoye"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000162415	ZSWIM5	protein_coding	chr1	45483677	45483682	45483676	45483682	-	2	0	AGO1-4	1	0	0	0	0	0	1	4	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117450	PRDX1	protein_coding	chr1	45976730	45976735	45976729	45976752	-	7	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	1	0	0	12	"HEK293,HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000197429	IPP	protein_coding	chr1	46165432	46165437	46165432	46165437	-	1	0	AGO1-4	1	0	0	0	0	0	0	9	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117461	PIK3R3	protein_coding	chr1	46508606	46508611	46508605	46508611	-	4	0	"AGO1-4,AGO2"	1	0	0	0	0	1	1	4	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000142961	MOB3C	protein_coding	chr1	47075039	47075044	47075039	47075044	-	1	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000123472	ATPAF1	protein_coding	chr1	47101162	47101167	47101161	47101189	-	14	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	10	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000123472	ATPAF1	protein_coding	chr1	47101231	47101237	47101230	47101258	-	5	0	"AGO1-4,AGO2"	1	0	1	1	1	0	0	10	"HEK293,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000123472	ATPAF1	protein_coding	chr1	47101284	47101290	47101283	47101311	-	6	0	"AGO1-4,AGO2"	1	0	1	1	1	1	1	10	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000159658	EFCAB14	protein_coding	chr1	47140909	47140914	47140908	47140936	-	3	0	AGO2	1	0	0	1	0	0	0	1	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000159658	EFCAB14	protein_coding	chr1	47142145	47142151	47142144	47142172	-	13	0	"AGO1-4,AGO2"	1	0	0	1	1	0	0	1	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000159658	EFCAB14	protein_coding	chr1	47142358	47142363	47142357	47142385	-	26	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	0	0	0	1	"HEK293,LCL35,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000159658	EFCAB14	protein_coding	chr1	47142727	47142732	47142726	47142754	-	1	0	AGO1-4	1	0	0	1	0	0	0	1	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000085832	EPS15	protein_coding	chr1	51820603	51820608	51820602	51820630	-	4	1	AGO2	1	0	0	1	0	1	1	1	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000085832	EPS15	protein_coding	chr1	51821365	51821371	51821364	51821392	-	6	0	"AGO1-4,AGO2"	1	0	0	1	1	0	1	1	"HeLa,Liver"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117862	TXNDC12	protein_coding	chr1	52486321	52486326	52486321	52486326	-	14	0	"AGO1,AGO1-4,AGO2,AGO3"	1	0	0	0	0	0	0	8	"HEK293,LCL-BACD1,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000154222	CC2D1B	protein_coding	chr1	52818496	52818501	52818496	52818501	-	2	0	AGO2	1	0	0	0	0	0	0	1	HEK293S
MIMAT0000082	hsa-miR-26a-5p	ENSG00000162377	COA7	protein_coding	chr1	53153276	53153281	53153275	53153303	-	4	0	AGO2	1	0	0	1	0	0	0	11	HEK293
MIMAT0000082	hsa-miR-26a-5p	ENSG00000121310	ECHDC2	protein_coding	chr1	53361925	53361931	53361924	53361952	-	3	1	"AGO1-4,AGO2"	1	0	0	1	1	0	0	2	"HEK293,Liver"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000081870	HSPB11	protein_coding	chr1	54387412	54387434	54387412	54387434	-	2	0	"AGO1,AGO1-4"	0	0	0	0	1	0	0	7	"HEK293,Liver"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000215883	CYB5RL	protein_coding	chr1	54638530	54638535	54638530	54638535	-	1	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000162396	PARS2	protein_coding	chr1	55222817	55222822	55222817	55222822	-	1	0	AGO1-4	1	0	0	0	0	0	0	12	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000116133	DHCR24	protein_coding	chr1	55315650	55315655	55315650	55315655	-	4	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	12	"Flp-In-T-REx-293,HEK293,HS27a"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000116133	DHCR24	protein_coding	chr1	55316878	55316883	55316878	55316883	-	1	0	AGO2	1	0	0	0	0	0	0	12	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000162402	USP24	protein_coding	chr1	55532641	55532646	55532641	55532646	-	4	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000173406	DAB1	protein_coding	chr1	57462639	57462644	57462638	57462666	-	1	0	AGO2	0	0	1	1	0	0	0	2	EWS
MIMAT0000082	hsa-miR-26a-5p	ENSG00000173406	DAB1	protein_coding	chr1	57463121	57463126	57463120	57463148	-	2	0	AGO2	0	0	1	1	0	0	0	2	EWS
MIMAT0000082	hsa-miR-26a-5p	ENSG00000162601	MYSM1	protein_coding	chr1	59125603	59125608	59125603	59125608	-	2	0	AGO2	1	0	0	0	0	0	0	3	HEK293
MIMAT0000082	hsa-miR-26a-5p	ENSG00000177606	JUN	protein_coding	chr1	59247676	59247681	59247676	59247681	-	6	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	0	"HEK293S,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000177606	JUN	protein_coding	chr1	59247684	59247689	59247684	59247689	-	6	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	0	"HEK293S,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000162434	JAK1	protein_coding	chr1	65299258	65299263	65299258	65299263	-	2	0	AGO1-4	1	0	0	0	0	0	0	0	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000152763	WDR78	protein_coding	chr1	67278582	67278587	67278581	67278602	-	1	0	AGO1-4	1	0	0	0	1	0	0	2	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000142864	SERBP1	protein_coding	chr1	67874725	67874753	67874725	67874753	-	2	0	AGO2	0	0	0	1	0	0	0	7	HEK293
MIMAT0000082	hsa-miR-26a-5p	ENSG00000142864	SERBP1	protein_coding	chr1	67878253	67878259	67878252	67878280	-	17	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	1	1	1	7	"BT474,HEK293,LCL35"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000142864	SERBP1	protein_coding	chr1	67878579	67878584	67878578	67878606	-	8	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	0	1	1	7	"BCBL-1,Flp-In-T-REx-293,HEK293"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000142864	SERBP1	protein_coding	chr1	67891853	67891881	67891853	67891881	-	3	0	"AGO1,AGO1-4,AGO2"	0	0	0	1	0	0	0	7	"HEK293,HeLa,Liver"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000172380	GNG12	protein_coding	chr1	68168927	68168932	68168927	68168932	-	2	0	AGO2	1	0	0	0	0	0	0	5	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000024526	DEPDC1	protein_coding	chr1	68942334	68942340	68942333	68942361	-	13	0	"AGO1,AGO1-4,AGO2,AGO3"	1	0	0	1	1	0	1	19	"HEK293,LCL35,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000066557	LRRC40	protein_coding	chr1	70610728	70610733	70610727	70610755	-	3	0	AGO2	1	0	1	1	1	0	0	9	EWS
MIMAT0000082	hsa-miR-26a-5p	ENSG00000066557	LRRC40	protein_coding	chr1	70611044	70611049	70611043	70611071	-	1	0	AGO2	1	0	1	1	1	0	0	9	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000066557	LRRC40	protein_coding	chr1	70611510	70611538	70611510	70611538	-	6	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	9	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000066557	LRRC40	protein_coding	chr1	70614310	70614338	70614310	70614338	-	1	1	AGO1-4	0	0	0	1	0	0	0	9	HS5
MIMAT0000082	hsa-miR-26a-5p	ENSG00000118454	ANKRD13C	protein_coding	chr1	70726440	70726468	70726440	70726468	-	7	0	AGO2	0	0	0	1	0	0	0	5	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000118454	ANKRD13C	protein_coding	chr1	70727629	70727634	70727628	70727656	-	2	0	AGO1-4	1	0	0	1	0	0	0	5	MCF7
MIMAT0000082	hsa-miR-26a-5p	ENSG00000050628	PTGER3	protein_coding	chr1	71472794	71472800	71472793	71472821	-	2	0	AGO2	1	0	0	1	1	0	0	3	EWS
MIMAT0000082	hsa-miR-26a-5p	ENSG00000142892	PIGK	protein_coding	chr1	77555881	77555887	77555880	77555901	-	2	0	"AGO1-4,AGO2"	1	0	0	0	1	0	0	4	"Huh7.5,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000077254	USP33	protein_coding	chr1	78161903	78161908	78161903	78161908	-	5	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	4	"HEK293S,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000162613	FUBP1	protein_coding	chr1	78414370	78414375	78414369	78414390	-	12	0	"AGO1-4,AGO2"	1	0	0	0	1	0	0	3	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000137941	TTLL7	protein_coding	chr1	84333724	84333730	84333723	84333751	-	2	0	"AGO1,AGO2"	0	0	1	1	0	0	0	5	HEK293
MIMAT0000082	hsa-miR-26a-5p	ENSG00000137941	TTLL7	protein_coding	chr1	84334756	84334761	84334755	84334783	-	1	0	AGO1-4	0	0	1	1	0	0	0	5	HS27a
MIMAT0000082	hsa-miR-26a-5p	ENSG00000137941	TTLL7	protein_coding	chr1	84335709	84335737	84335709	84335737	-	2	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	5	"HeLa,Liver"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117155	SSX2IP	protein_coding	chr1	85112736	85112742	85112735	85112763	-	23	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	1	1	1	8	"HEK293,Jijoye,LCL35"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000171517	LPAR3	protein_coding	chr1	85279160	85279166	85279159	85279187	-	5	0	"AGO1-4,AGO2"	0	0	0	1	1	0	1	2	"HEK293,HS5"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000153898	MCOLN2	protein_coding	chr1	85392185	85392190	85392184	85392212	-	3	0	AGO2	1	0	0	1	1	0	0	1	LCL35
MIMAT0000082	hsa-miR-26a-5p	ENSG00000097096	SYDE2	protein_coding	chr1	85623381	85623386	85623380	85623408	-	4	0	"AGO1-4,AGO2"	1	0	0	1	1	1	0	2	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000097096	SYDE2	protein_coding	chr1	85647976	85648004	85647976	85648004	-	6	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	2	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117174	ZNHIT6	protein_coding	chr1	86118953	86118959	86118952	86118980	-	3	0	"AGO1,AGO2"	1	0	1	1	1	0	0	4	"HEK293,HeLa"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117174	ZNHIT6	protein_coding	chr1	86119519	86119524	86119518	86119546	-	8	0	"AGO1,AGO1-4,AGO2"	1	0	1	1	0	0	0	4	"HEK293,HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000171502	COL24A1	protein_coding	chr1	86200459	86200487	86200459	86200487	-	1	0	AGO2	0	0	0	1	0	0	0	3	LCL-BACD1
MIMAT0000082	hsa-miR-26a-5p	ENSG00000183291	SELENOF	protein_coding	chr1	87329047	87329054	87329046	87329064	-	19	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	1	0	0	5	"HEK293,LCL35,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000137944	KYAT3	protein_coding	chr1	89414841	89414848	89414841	89414869	-	2	0	AGO1-4	0	0	0	1	0	0	1	4	BT474
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117226	GBP3	protein_coding	chr1	89472558	89472564	89472557	89472584	-	6	0	"AGO1-4,AGO2"	1	0	0	0	1	0	1	3	"HeLa,MCF7"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117226	GBP3	protein_coding	chr1	89475149	89475177	89475149	89475177	-	1	1	AGO1-4	0	0	0	1	0	0	0	3	Liver
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117228	GBP1	protein_coding	chr1	89518176	89518182	89518175	89518203	-	2	0	AGO2	1	0	0	1	1	0	0	1	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117228	GBP1	protein_coding	chr1	89520870	89520898	89520870	89520898	-	1	1	AGO1-4	0	0	0	1	0	0	0	1	Liver
MIMAT0000082	hsa-miR-26a-5p	ENSG00000154511	FAM69A	protein_coding	chr1	93308329	93308347	93308329	93308347	-	2	0	AGO2	0	0	0	0	1	0	0	1	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000117500	TMED5	protein_coding	chr1	93619204	93619209	93619204	93619209	-	1	0	AGO2	1	0	0	0	0	0	0	7	HeLa
MIMAT0000082	hsa-miR-26a-5p	ENSG00000137962	ARHGAP29	protein_coding	chr1	94638191	94638197	94638190	94638214	-	3	0	"AGO1-4,AGO2"	1	0	0	0	1	0	0	3	"HS27a,HeLa"
MIMAT0000082	hsa-miR-26a-5p	ENSG00000156876	SASS6	protein_coding	chr1	100550776	100550783	100550775	100550803	-	2	0	AGO2	1	0	0	1	1	0	0	10	HeLa
