miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum	
MIMAT0000423	hsa-miR-125b-5p	ENSG00000180758	GPR157	protein_coding	chr1	9164020	9164025	9164019	9164047	-	1	0	AGO1-4	0	0	1	1	0	0	0	11	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000180758	GPR157	protein_coding	chr1	9164078	9164083	9164077	9164105	-	3	0	"AGO1-4,AGO2"	0	0	1	1	0	0	0	11	"HEK293,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000180758	GPR157	protein_coding	chr1	9165621	9165649	9165621	9165649	-	1	0	AGO2	0	0	0	1	0	0	0	11	HEK293
MIMAT0000423	hsa-miR-125b-5p	ENSG00000171603	CLSTN1	protein_coding	chr1	9789467	9789472	9789467	9789472	-	5	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	7	"Flp-In-T-REx-293,HEK293S,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000171603	CLSTN1	protein_coding	chr1	9789832	9789837	9789832	9789837	-	2	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	7	"DG75-BCBL-1,Liver"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000171824	EXOSC10	protein_coding	chr1	11139867	11139890	11139867	11139890	-	1	0	AGO1-4	0	0	0	0	1	0	0	8	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000177000	MTHFR	protein_coding	chr1	11848268	11848273	11848268	11848273	-	1	0	AGO1-4	1	0	0	0	0	0	0	4	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000142627	EPHA2	protein_coding	chr1	16451034	16451040	16451033	16451054	-	13	0	"AGO1-4,AGO2"	1	0	0	0	1	0	0	6	"HeLa,MDA-MB-231"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000132881	RSG1	protein_coding	chr1	16558426	16558431	16558426	16558431	-	1	0	AGO2	1	0	0	0	0	0	0	5	HeLa
MIMAT0000423	hsa-miR-125b-5p	ENSG00000037637	FBXO42	protein_coding	chr1	16573497	16573525	16573497	16573525	-	1	1	AGO1-4	0	0	0	1	0	0	0	4	Liver
MIMAT0000423	hsa-miR-125b-5p	ENSG00000159423	ALDH4A1	protein_coding	chr1	19199042	19199063	19199042	19199063	-	1	0	AGO2	0	1	0	0	0	0	0	9	HeLa
MIMAT0000423	hsa-miR-125b-5p	ENSG00000090432	MUL1	protein_coding	chr1	20826003	20826009	20826003	20826009	-	1	0	AGO1-4	1	0	0	0	0	0	0	7	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000117298	ECE1	protein_coding	chr1	21545477	21545505	21545477	21545505	-	5	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	6	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000117298	ECE1	protein_coding	chr1	21546060	21546066	21546060	21546088	-	15	0	"AGO1,AGO1-4,AGO2"	0	0	0	1	0	1	1	6	"HEK293,HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000117298	ECE1	protein_coding	chr1	21586792	21586820	21586792	21586820	-	2	0	AGO1-4	0	0	0	1	0	0	0	6	HS27a
MIMAT0000423	hsa-miR-125b-5p	ENSG00000142798	HSPG2	protein_coding	chr1	22149145	22149151	22149145	22149151	-	5	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	4	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000169641	LUZP1	protein_coding	chr1	23411575	23411581	23411575	23411581	-	7	0	"AGO1-4,AGO2"	1	0	0	0	0	0	1	3	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000169641	LUZP1	protein_coding	chr1	23412614	23412619	23412614	23412619	-	1	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0000423	hsa-miR-125b-5p	ENSG00000169641	LUZP1	protein_coding	chr1	23413397	23413404	23413397	23413404	-	2	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0000423	hsa-miR-125b-5p	ENSG00000125945	ZNF436	protein_coding	chr1	23687456	23687461	23687456	23687461	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000125945	ZNF436	protein_coding	chr1	23687602	23687607	23687602	23687607	-	2	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000088280	ASAP3	protein_coding	chr1	23755963	23755968	23755963	23755968	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000007968	E2F2	protein_coding	chr1	23833416	23833421	23833415	23833443	-	2	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	14	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000007968	E2F2	protein_coding	chr1	23834735	23834740	23834735	23834742	-	4	0	"AGO1-4,AGO2"	1	0	1	0	0	0	0	14	Jijoye
MIMAT0000423	hsa-miR-125b-5p	ENSG00000007968	E2F2	protein_coding	chr1	23834885	23834890	23834884	23834912	-	5	0	"AGO1,AGO1-4,AGO2"	1	0	1	1	0	1	1	14	"Flp-In-T-REx-293,Jijoye"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000007968	E2F2	protein_coding	chr1	23834920	23834926	23834919	23834947	-	1	0	AGO1	1	0	1	1	0	0	0	14	Flp-In-T-REx-293
MIMAT0000423	hsa-miR-125b-5p	ENSG00000007968	E2F2	protein_coding	chr1	23836262	23836268	23836261	23836289	-	2	0	AGO1-4	1	0	1	1	0	0	0	14	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000117308	GALE	protein_coding	chr1	24122368	24122374	24122368	24122374	-	3	0	AGO2	1	0	0	0	0	0	0	16	HeLa
MIMAT0000423	hsa-miR-125b-5p	ENSG00000117616	RSRP1	protein_coding	chr1	25568986	25568991	25568986	25568991	-	13	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"Jijoye,LCL-BAC"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000198746	GPATCH3	protein_coding	chr1	27217342	27217348	27217341	27217362	-	5	0	"AGO1-4,AGO2"	1	0	1	0	1	0	0	4	"LCL-BAC,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000198746	GPATCH3	protein_coding	chr1	27217387	27217392	27217387	27217392	-	1	0	AGO1-4	1	0	1	0	0	0	0	4	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000090020	SLC9A1	protein_coding	chr1	27426122	27426128	27426122	27426128	-	1	0	AGO1-4	1	0	0	0	0	0	0	8	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000158195	WASF2	protein_coding	chr1	27732877	27732883	27732877	27732883	-	1	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000158195	WASF2	protein_coding	chr1	27733595	27733601	27733595	27733601	-	5	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	6	"Huh7.5,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000120656	TAF12	protein_coding	chr1	28930032	28930050	28930032	28930050	-	3	0	"AGO1,AGO1-4"	0	0	0	0	1	0	0	5	"Flp-In-T-REx-293,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000134644	PUM1	protein_coding	chr1	31405720	31405727	31405720	31405727	-	6	0	"AGO1,AGO2"	1	0	0	0	0	0	0	3	"HEK293,HeLa"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000160058	BSDC1	protein_coding	chr1	32831044	32831049	32831044	32831049	-	2	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	7	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000004455	AK2	protein_coding	chr1	33476336	33476341	33476336	33476341	-	2	0	AGO1-4	1	0	0	0	0	0	0	15	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000116525	TRIM62	protein_coding	chr1	33612481	33612487	33612481	33612488	-	1	0	AGO1-4	1	0	1	0	0	0	0	7	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000116525	TRIM62	protein_coding	chr1	33612518	33612524	33612518	33612524	-	2	0	"AGO1-4,AGO2"	1	0	1	0	0	0	0	7	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000134686	PHC2	protein_coding	chr1	33790136	33790141	33790135	33790163	-	8	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	6	"HS27a,LCL-BACD1"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000134686	PHC2	protein_coding	chr1	33790300	33790306	33790299	33790327	-	3	0	AGO2	1	0	0	1	1	1	1	6	HEK293S
MIMAT0000423	hsa-miR-125b-5p	ENSG00000134686	PHC2	protein_coding	chr1	33799831	33799859	33799831	33799859	-	9	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	6	"BT474,HeLa"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000142687	KIAA0319L	protein_coding	chr1	35900253	35900259	35900253	35900259	-	2	0	"AGO1-4,AGO2"	1	0	1	0	0	0	1	10	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000142687	KIAA0319L	protein_coding	chr1	35900472	35900478	35900472	35900478	-	1	0	AGO1-4	1	0	1	0	0	0	1	10	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000196182	STK40	protein_coding	chr1	36807286	36807291	36807286	36807291	-	1	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000116922	C1orf109	protein_coding	chr1	38148554	38148582	38148554	38148582	-	1	0	AGO1-4	0	0	0	1	0	0	0	8	HS5
MIMAT0000423	hsa-miR-125b-5p	ENSG00000188786	MTF1	protein_coding	chr1	38277366	38277373	38277366	38277373	-	2	0	AGO2	1	0	0	0	0	0	0	10	DG75-BCBL-1
MIMAT0000423	hsa-miR-125b-5p	ENSG00000188786	MTF1	protein_coding	chr1	38279636	38279642	38279635	38279656	-	5	0	"AGO1-4,AGO2"	1	0	0	0	1	1	1	10	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000188786	MTF1	protein_coding	chr1	38280229	38280235	38280229	38280235	-	1	0	AGO1	1	0	0	0	0	0	0	10	Flp-In-T-REx-293
MIMAT0000423	hsa-miR-125b-5p	ENSG00000183386	FHL3	protein_coding	chr1	38462782	38462787	38462782	38462787	-	3	0	"AGO1,AGO2"	1	0	0	0	0	0	0	4	"Flp-In-T-REx-293,HEK293S"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000131238	PPT1	protein_coding	chr1	40539703	40539709	40539702	40539720	-	3	0	"AGO1-4,AGO2"	1	0	1	0	1	0	1	8	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000117016	RIMS3	protein_coding	chr1	41087646	41087653	41087645	41087673	-	1	0	AGO1-4	1	0	0	1	0	0	0	7	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000117016	RIMS3	protein_coding	chr1	41088110	41088115	41088109	41088137	-	7	0	"AGO1,AGO2"	1	0	0	1	0	0	0	7	HEK293
MIMAT0000423	hsa-miR-125b-5p	ENSG00000066322	ELOVL1	protein_coding	chr1	43829151	43829156	43829151	43829156	-	1	0	AGO2	1	0	0	0	0	0	0	25	Huh7.5
MIMAT0000423	hsa-miR-125b-5p	ENSG00000066322	ELOVL1	protein_coding	chr1	43829280	43829286	43829279	43829300	-	2	0	"AGO1-4,AGO2"	1	0	0	0	1	0	1	25	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000159479	MED8	protein_coding	chr1	43849876	43849881	43849876	43849881	-	2	0	AGO2	1	0	0	0	0	0	0	20	DG75-BCBL-1
MIMAT0000423	hsa-miR-125b-5p	ENSG00000126107	HECTD3	protein_coding	chr1	45468285	45468291	45468285	45468291	-	5	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	8	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000159592	GPBP1L1	protein_coding	chr1	46093317	46093322	46093317	46093322	-	7	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	11	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000079277	MKNK1	protein_coding	chr1	47023727	47023732	47023727	47023732	-	1	0	AGO1-4	1	0	0	0	0	0	0	7	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000159658	EFCAB14	protein_coding	chr1	47140923	47140928	47140923	47140928	-	2	0	AGO2	1	0	1	0	0	0	0	11	HeLa
MIMAT0000423	hsa-miR-125b-5p	ENSG00000159658	EFCAB14	protein_coding	chr1	47142675	47142680	47142674	47142680	-	2	0	AGO2	1	0	1	0	0	1	0	11	HEK293S
MIMAT0000423	hsa-miR-125b-5p	ENSG00000159658	EFCAB14	protein_coding	chr1	47143482	47143487	47143482	47143489	-	2	0	"AGO1,AGO1-4"	1	0	1	0	0	0	0	11	"Flp-In-T-REx-293,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000154222	CC2D1B	protein_coding	chr1	52818456	52818461	52818456	52818461	-	1	0	AGO1-4	1	0	0	0	0	0	0	6	Liver
MIMAT0000423	hsa-miR-125b-5p	ENSG00000162377	COA7	protein_coding	chr1	53152739	53152744	53152739	53152744	-	1	0	AGO1	1	0	0	0	0	0	0	13	Flp-In-T-REx-293
MIMAT0000423	hsa-miR-125b-5p	ENSG00000162385	MAGOH	protein_coding	chr1	53692656	53692661	53692656	53692661	-	8	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	9	"HEK293,HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000162600	OMA1	protein_coding	chr1	58946528	58946533	58946527	58946549	-	10	0	"AGO1,AGO1-4,AGO2,AGO3"	1	0	0	0	1	0	0	13	"HEK293,HeLa,Liver"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000184292	TACSTD2	protein_coding	chr1	59041684	59041690	59041684	59041690	-	3	0	AGO1-4	1	0	1	0	0	0	0	7	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000162601	MYSM1	protein_coding	chr1	59120999	59121004	59120999	59121004	-	3	0	"AGO1,AGO2"	0	0	1	0	0	0	0	4	"Flp-In-T-REx-293,HeLa"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000162601	MYSM1	protein_coding	chr1	59121470	59121475	59121470	59121475	-	2	0	AGO1-4	0	0	1	0	0	0	0	4	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000162601	MYSM1	protein_coding	chr1	59154786	59154807	59154786	59154807	-	1	0	AGO2	0	0	0	0	1	0	0	4	Huh7.5
MIMAT0000423	hsa-miR-125b-5p	ENSG00000024526	DEPDC1	protein_coding	chr1	68941756	68941761	68941756	68941761	-	7	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	17	"DG75-BCBL-1,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000117155	SSX2IP	protein_coding	chr1	85111635	85111642	85111635	85111642	-	2	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000097096	SYDE2	protein_coding	chr1	85623425	85623430	85623424	85623445	-	2	0	"AGO1-4,AGO2"	1	0	0	0	1	1	0	5	"EWS,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000213516	RBMXL1	protein_coding	chr1	89447890	89447897	89447890	89447897	-	1	0	AGO1	1	0	0	0	0	0	0	4	Flp-In-T-REx-293
MIMAT0000423	hsa-miR-125b-5p	ENSG00000069702	TGFBR3	protein_coding	chr1	92148705	92148711	92148705	92148711	-	2	0	AGO2	1	0	0	0	0	0	0	2	HeLa
MIMAT0000423	hsa-miR-125b-5p	ENSG00000067208	EVI5	protein_coding	chr1	92975415	92975420	92975415	92975420	-	1	0	AGO2	1	0	0	0	0	0	0	2	Huh7.5
MIMAT0000423	hsa-miR-125b-5p	ENSG00000023909	GCLM	protein_coding	chr1	94354214	94354219	94354214	94354219	-	15	0	"AGO1-4,AGO2"	1	0	1	0	0	0	0	6	"HeLa,Liver"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000188641	DPYD	protein_coding	chr1	98186140	98186161	98186140	98186161	-	1	0	AGO2	0	0	0	0	1	0	0	5	HeLa
MIMAT0000423	hsa-miR-125b-5p	ENSG00000162639	HENMT1	protein_coding	chr1	109191160	109191167	109191160	109191167	-	2	1	"AGO1-4,AGO2"	1	0	0	0	0	0	0	6	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000134243	SORT1	protein_coding	chr1	109852579	109852585	109852578	109852606	-	7	0	"AGO1,AGO1-4,AGO2"	1	0	1	1	0	1	1	7	"HEK293,HS27a,HeLa"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000134243	SORT1	protein_coding	chr1	109854526	109854554	109854526	109854554	-	1	0	AGO1-4	0	0	0	1	0	0	0	7	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000134243	SORT1	protein_coding	chr1	109854981	109854986	109854980	109855008	-	1	0	AGO1-4	1	0	1	1	0	0	0	7	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000156171	DRAM2	protein_coding	chr1	111660740	111660745	111660739	111660767	-	10	0	"AGO1-4,AGO2"	1	0	1	1	1	1	1	15	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000007341	ST7L	protein_coding	chr1	113066548	113066553	113066548	113066553	-	1	0	AGO1-4	1	0	1	0	0	0	0	5	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000155366	RHOC	protein_coding	chr1	113243781	113243786	113243781	113243786	-	7	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	5	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000155366	RHOC	protein_coding	chr1	113243947	113243953	113243947	113243953	-	20	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	5	"BT474,HeLa"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000116793	PHTF1	protein_coding	chr1	114252912	114252918	114252911	114252939	-	2	0	"AGO1,AGO1-4"	0	0	1	1	0	0	0	6	"Flp-In-T-REx-293,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000009307	CSDE1	protein_coding	chr1	115259705	115259711	115259704	115259728	-	8	0	"AGO1-4,AGO2"	1	0	1	0	1	1	0	5	"HEK293S,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143061	IGSF3	protein_coding	chr1	117118232	117118237	117118232	117118237	-	1	0	AGO1-4	1	0	0	0	0	0	0	11	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143061	IGSF3	protein_coding	chr1	117119211	117119216	117119211	117119216	-	2	0	AGO1-4	1	0	0	0	0	0	0	11	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143067	ZNF697	protein_coding	chr1	120162687	120162692	120162686	120162692	-	1	0	AGO2	1	0	0	0	0	1	0	7	HeLa
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143067	ZNF697	protein_coding	chr1	120164135	120164140	120164135	120164140	-	2	0	AGO1-4	1	0	0	0	0	0	0	7	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000134250	NOTCH2	protein_coding	chr1	120539735	120539759	120539735	120539759	-	4	0	AGO1-4	0	1	0	0	0	0	0	2	HS5
MIMAT0000423	hsa-miR-125b-5p	ENSG00000152042	NBPF11	protein_coding	chr1	146033872	146033878	146033871	146033899	-	6	1	AGO1-4	0	0	1	1	1	0	0	0	HS5
MIMAT0000423	hsa-miR-125b-5p	ENSG00000203836	NBPF24	protein_coding	chr1	147575652	147575673	147575652	147575680	-	3	1	AGO1-4	0	0	0	1	1	0	0	0	HS5
MIMAT0000423	hsa-miR-125b-5p	ENSG00000122497	NBPF14	protein_coding	chr1	148004255	148004261	148004254	148004282	-	3	0	AGO1-4	1	0	1	1	1	0	0	0	HS5
MIMAT0000423	hsa-miR-125b-5p	ENSG00000203832	NBPF20	protein_coding	chr1	148251582	148251588	148251581	148251609	-	3	1	AGO1-4	0	0	1	1	1	0	0	0	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000264522	OTUD7B	protein_coding	chr1	149912439	149912446	149912439	149912446	-	1	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000264522	OTUD7B	protein_coding	chr1	149915559	149915565	149915559	149915565	-	2	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143384	MCL1	protein_coding	chr1	150547232	150547237	150547231	150547259	-	33	1	"AGO1,AGO1-4,AGO2"	1	0	1	1	1	1	1	7	"BT474,HEK293,HeLa"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143437	ARNT	protein_coding	chr1	150782702	150782707	150782702	150782707	-	3	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	4	"C666,Flp-In-T-REx-293,Liver"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000197622	CDC42SE1	protein_coding	chr1	151023836	151023841	151023836	151023843	-	5	0	"AGO1-4,AGO2"	1	0	1	0	0	0	0	15	"HEK293,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000197622	CDC42SE1	protein_coding	chr1	151024224	151024229	151024223	151024242	-	7	0	"AGO1-4,AGO2"	1	0	1	0	1	1	1	15	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143390	RFX5	protein_coding	chr1	151313320	151313348	151313320	151313348	-	2	0	AGO2	0	0	0	1	0	0	0	10	HeLa
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143436	MRPL9	protein_coding	chr1	151734906	151734927	151734906	151734927	-	10	0	"AGO1,AGO1-4,AGO2,AGO3"	0	0	0	0	1	0	0	14	"Flp-In-T-REx-293,HEK293,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143631	FLG	protein_coding	chr1	152279894	152279922	152279894	152279922	-	3	0	AGO1-4	0	0	0	1	0	0	0	2	HS27a
MIMAT0000423	hsa-miR-125b-5p	ENSG00000188643	S100A16	protein_coding	chr1	153579517	153579524	153579517	153579524	-	13	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	8	"HCT116,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000189334	S100A14	protein_coding	chr1	153587150	153587156	153587150	153587156	-	2	0	AGO1-4	1	0	0	0	0	0	0	7	MCF7
MIMAT0000423	hsa-miR-125b-5p	ENSG00000189171	S100A13	protein_coding	chr1	153591326	153591331	153591326	153591331	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	9	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143614	GATAD2B	protein_coding	chr1	153780047	153780053	153780047	153780053	-	7	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	5	"HEK293,HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143570	SLC39A1	protein_coding	chr1	153932332	153932337	153932332	153932337	-	6	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	13	"BT474,HeLa"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000143545	RAB13	protein_coding	chr1	153954280	153954287	153954280	153954287	-	4	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	7	"EWS,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000160710	ADAR	protein_coding	chr1	154556874	154556879	154556874	154556879	-	11	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	10	"BT474,HEK293S"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000160710	ADAR	protein_coding	chr1	154557196	154557201	154557196	154557201	-	6	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	10	"Flp-In-T-REx-293,HEK293S,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000160691	SHC1	protein_coding	chr1	154935896	154935901	154935896	154935901	-	7	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	7	"HeLa,MCF7"
MIMAT0000423	hsa-miR-125b-5p	ENSG00000177628	GBA	protein_coding	chr1	155204347	155204352	155204347	155204352	-	1	0	AGO1-4	1	0	0	0	0	0	0	11	marrow-stromal-cells
