miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum	
MIMAT0004921	hsa-miR-889-3p	ENSG00000085832	EPS15	protein_coding	chr1	51820526	51820531	51820525	51820553	-	1	0	AGO2	1	0	1	1	0	0	0	2	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000085832	EPS15	protein_coding	chr1	51821741	51821746	51821740	51821768	-	6	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	2	"HeLa,Jijoye"
MIMAT0004921	hsa-miR-889-3p	ENSG00000157193	LRP8	protein_coding	chr1	53711291	53711291	53711286	53711296	-	6	0	"AGO1-4,AGO2"	2	0	0	0	0	0	0	2	"HeLa,Jijoye"
MIMAT0004921	hsa-miR-889-3p	ENSG00000116133	DHCR24	protein_coding	chr1	55315507	55315513	55315507	55315513	-	6	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	7	"HeLa,Liver"
MIMAT0004921	hsa-miR-889-3p	ENSG00000162402	USP24	protein_coding	chr1	55532713	55532718	55532713	55532718	-	3	0	AGO2	1	0	0	0	0	0	0	1	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000162402	USP24	protein_coding	chr1	55534276	55534281	55534276	55534281	-	2	0	AGO2	1	0	0	0	0	0	0	1	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000162407	PLPP3	protein_coding	chr1	56960765	56960771	56960764	56960792	-	10	0	"AGO1-4,AGO2"	1	0	1	1	0	1	0	2	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000162407	PLPP3	protein_coding	chr1	56960811	56960816	56960810	56960838	-	14	0	"AGO1,AGO1-4,AGO2"	1	0	1	1	0	0	0	2	"HEK293,HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000162600	OMA1	protein_coding	chr1	58946502	58946508	58946502	58946508	-	2	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	12	"HEK293,Liver"
MIMAT0004921	hsa-miR-889-3p	ENSG00000116641	DOCK7	protein_coding	chr1	62920768	62920773	62920767	62920795	-	3	0	AGO2	1	0	0	1	0	0	0	1	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000116641	DOCK7	protein_coding	chr1	62941409	62941437	62941409	62941437	-	1	0	AGO1-4	0	0	0	1	0	0	0	1	HS27a
MIMAT0004921	hsa-miR-889-3p	ENSG00000162434	JAK1	protein_coding	chr1	65299738	65299743	65299738	65299743	-	2	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"EWS,HS5"
MIMAT0004921	hsa-miR-889-3p	ENSG00000116704	SLC35D1	protein_coding	chr1	67466327	67466355	67466327	67466355	-	1	0	AGO2	0	0	0	1	0	0	0	3	BC-3
MIMAT0004921	hsa-miR-889-3p	ENSG00000142864	SERBP1	protein_coding	chr1	67873791	67873796	67873790	67873818	-	1	0	AGO2	1	0	0	1	0	0	0	2	LCL-BACD3
MIMAT0004921	hsa-miR-889-3p	ENSG00000142864	SERBP1	protein_coding	chr1	67875785	67875790	67875784	67875812	-	1	0	AGO1-4	1	0	0	1	0	0	0	2	MCF7
MIMAT0004921	hsa-miR-889-3p	ENSG00000172380	GNG12	protein_coding	chr1	68170739	68170745	68170739	68170745	-	5	0	"AGO1,AGO2"	1	0	0	0	0	0	0	3	"Flp-In-T-REx-293,HeLa"
MIMAT0004921	hsa-miR-889-3p	ENSG00000116745	RPE65	protein_coding	chr1	68894601	68894629	68894601	68894629	-	2	0	"AGO1,AGO3"	0	0	0	1	0	0	0	2	HEK293
MIMAT0004921	hsa-miR-889-3p	ENSG00000024526	DEPDC1	protein_coding	chr1	68942037	68942042	68942037	68942042	-	4	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000024526	DEPDC1	protein_coding	chr1	68942244	68942250	68942244	68942250	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	3	"HEK293,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000066557	LRRC40	protein_coding	chr1	70610903	70610908	70610902	70610930	-	1	0	AGO1-4	1	0	0	1	0	0	0	0	MCF7
MIMAT0004921	hsa-miR-889-3p	ENSG00000066557	LRRC40	protein_coding	chr1	70611536	70611564	70611536	70611564	-	6	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	0	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000118454	ANKRD13C	protein_coding	chr1	70728183	70728188	70728183	70728188	-	15	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HEK293,HeLa,Jijoye"
MIMAT0004921	hsa-miR-889-3p	ENSG00000172260	NEGR1	protein_coding	chr1	71870971	71870976	71870970	71870998	-	1	0	AGO2	1	0	0	1	0	0	0	0	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000172260	NEGR1	protein_coding	chr1	71871102	71871107	71871101	71871129	-	1	0	AGO2	1	0	0	1	0	0	0	0	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000172260	NEGR1	protein_coding	chr1	71872871	71872876	71872870	71872898	-	1	0	AGO2	1	0	0	1	0	1	0	0	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000116791	CRYZ	protein_coding	chr1	75171435	75171440	75171435	75171440	-	2	0	AGO1-4	1	0	0	0	0	0	0	5	MCF7
MIMAT0004921	hsa-miR-889-3p	ENSG00000142892	PIGK	protein_coding	chr1	77554764	77554769	77554763	77554791	-	3	0	AGO2	1	0	0	1	0	0	0	2	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000142892	PIGK	protein_coding	chr1	77555402	77555430	77555402	77555430	-	1	0	AGO2	0	0	0	1	0	0	0	2	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000142892	PIGK	protein_coding	chr1	77556656	77556661	77556655	77556683	-	3	0	AGO2	1	0	0	1	0	0	0	2	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000036549	AC118549.1	protein_coding	chr1	78030963	78030968	78030963	78030968	-	1	0	AGO1-4	1	0	0	0	0	0	0	3	MCF7
MIMAT0004921	hsa-miR-889-3p	ENSG00000077254	USP33	protein_coding	chr1	78162844	78162849	78162843	78162871	-	4	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	5	"HEK293,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000137941	TTLL7	protein_coding	chr1	84335474	84335479	84335473	84335501	-	5	0	"AGO1,AGO2"	1	0	0	1	0	0	0	4	"HEK293,motor-cortex"
MIMAT0004921	hsa-miR-889-3p	ENSG00000117155	SSX2IP	protein_coding	chr1	85111231	85111236	85111231	85111236	-	1	0	AGO2	1	0	0	0	0	0	0	6	HEK293
MIMAT0004921	hsa-miR-889-3p	ENSG00000117155	SSX2IP	protein_coding	chr1	85111733	85111738	85111733	85111738	-	2	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0004921	hsa-miR-889-3p	ENSG00000117155	SSX2IP	protein_coding	chr1	85112340	85112345	85112340	85112345	-	5	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	6	Jijoye
MIMAT0004921	hsa-miR-889-3p	ENSG00000097096	SYDE2	protein_coding	chr1	85623087	85623115	85623087	85623115	-	2	0	AGO2	0	0	0	1	0	0	0	6	HEK293
MIMAT0004921	hsa-miR-889-3p	ENSG00000162642	C1orf52	protein_coding	chr1	85717877	85717882	85717877	85717882	-	15	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HEK293,LCL35,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000117174	ZNHIT6	protein_coding	chr1	86117736	86117764	86117736	86117764	-	1	0	AGO2	0	0	0	1	0	0	0	2	Huh7.5
MIMAT0004921	hsa-miR-889-3p	ENSG00000117174	ZNHIT6	protein_coding	chr1	86119540	86119545	86119539	86119567	-	6	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	0	0	0	2	"HEK293,HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000183291	SELENOF	protein_coding	chr1	87328150	87328155	87328149	87328177	-	3	2	"AGO1-4,AGO2"	1	0	1	1	0	0	0	1	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000183291	SELENOF	protein_coding	chr1	87328187	87328192	87328186	87328214	-	3	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	1	"HEK293,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000183291	SELENOF	protein_coding	chr1	87329104	87329109	87329103	87329131	-	19	0	"AGO1,AGO1-4,AGO2"	1	0	1	1	0	0	0	1	"HEK293,HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000122482	ZNF644	protein_coding	chr1	91381388	91381393	91381387	91381415	-	3	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	4	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000122482	ZNF644	protein_coding	chr1	91381961	91381967	91381960	91381988	-	10	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	0	0	0	4	"HEK293,HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000122482	ZNF644	protein_coding	chr1	91404263	91404291	91404263	91404291	-	6	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	4	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000122482	ZNF644	protein_coding	chr1	91406804	91406832	91406804	91406832	-	10	0	"AGO1-4,AGO2"	0	0	0	1	0	0	0	4	"HeLa,Liver"
MIMAT0004921	hsa-miR-889-3p	ENSG00000069702	TGFBR3	protein_coding	chr1	92147116	92147144	92147116	92147144	-	3	0	AGO2	0	0	0	1	0	0	0	4	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000069702	TGFBR3	protein_coding	chr1	92200344	92200372	92200344	92200372	-	1	1	AGO2	0	0	0	1	0	0	0	4	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000067208	EVI5	protein_coding	chr1	92974647	92974652	92974646	92974674	-	1	0	AGO2	1	0	1	1	0	0	0	1	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000067208	EVI5	protein_coding	chr1	92974794	92974799	92974793	92974821	-	3	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	1	"HEK293,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000067208	EVI5	protein_coding	chr1	92978945	92978950	92978944	92978972	-	6	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	1	"BT474,HeLa"
MIMAT0004921	hsa-miR-889-3p	ENSG00000117500	TMED5	protein_coding	chr1	93619633	93619638	93619632	93619660	-	5	0	"AGO1,AGO2"	1	0	0	1	0	0	0	3	"HEK293,HeLa"
MIMAT0004921	hsa-miR-889-3p	ENSG00000117500	TMED5	protein_coding	chr1	93619982	93619987	93619981	93620009	-	4	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	0	0	0	3	"HEK293,HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000137936	BCAR3	protein_coding	chr1	94027664	94027670	94027663	94027691	-	3	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	2	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000137962	ARHGAP29	protein_coding	chr1	94638728	94638733	94638728	94638733	-	3	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000117519	CNN3	protein_coding	chr1	95362978	95362983	95362978	95362983	-	9	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	2	"HEK293,HS27a"
MIMAT0004921	hsa-miR-889-3p	ENSG00000188641	DPYD	protein_coding	chr1	97543630	97543635	97543630	97543635	-	2	0	AGO2	1	0	0	0	0	0	0	3	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000156876	SASS6	protein_coding	chr1	100549615	100549620	100549614	100549642	-	13	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	0	0	0	4	"HEK293,HeLa,Jijoye"
MIMAT0004921	hsa-miR-889-3p	ENSG00000156876	SASS6	protein_coding	chr1	100550411	100550416	100550410	100550438	-	1	0	AGO2	1	0	0	1	0	0	0	4	Huh7.5
MIMAT0004921	hsa-miR-889-3p	ENSG00000137992	DBT	protein_coding	chr1	100660972	100660977	100660972	100660977	-	1	0	AGO1-4	1	0	0	0	0	0	0	6	MCF7
MIMAT0004921	hsa-miR-889-3p	ENSG00000162694	EXTL2	protein_coding	chr1	101338191	101338196	101338191	101338196	-	1	0	AGO2	1	0	0	0	0	0	0	0	HEK293
MIMAT0004921	hsa-miR-889-3p	ENSG00000060718	COL11A1	protein_coding	chr1	103342715	103342743	103342715	103342743	-	1	0	AGO1-4	0	0	0	1	0	0	0	1	marrow-stromal-cells
MIMAT0004921	hsa-miR-889-3p	ENSG00000134215	VAV3	protein_coding	chr1	108115146	108115151	108115145	108115173	-	1	0	AGO1-4	1	0	0	1	0	0	0	10	Liver
MIMAT0004921	hsa-miR-889-3p	ENSG00000134215	VAV3	protein_coding	chr1	108115230	108115258	108115230	108115258	-	1	0	AGO2	0	0	0	1	0	0	0	10	HEK293
MIMAT0004921	hsa-miR-889-3p	ENSG00000085491	SLC25A24	protein_coding	chr1	108677732	108677737	108677731	108677759	-	6	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	4	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000085491	SLC25A24	protein_coding	chr1	108677836	108677841	108677835	108677863	-	5	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	4	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000085491	SLC25A24	protein_coding	chr1	108678274	108678279	108678273	108678301	-	4	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	4	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000085491	SLC25A24	protein_coding	chr1	108678610	108678615	108678609	108678637	-	2	0	"AGO1-4,AGO2"	1	0	0	1	0	0	0	4	"HeLa,Liver"
MIMAT0004921	hsa-miR-889-3p	ENSG00000121940	CLCC1	protein_coding	chr1	109473778	109473783	109473778	109473783	-	1	0	AGO2	1	0	0	0	0	0	0	4	HEK293
MIMAT0004921	hsa-miR-889-3p	ENSG00000085433	WDR47	protein_coding	chr1	109513667	109513672	109513667	109513672	-	2	0	AGO2	1	0	0	0	0	0	0	4	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000134248	LAMTOR5	protein_coding	chr1	110943964	110943970	110943964	110943970	-	6	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	8	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000156171	DRAM2	protein_coding	chr1	111660320	111660325	111660319	111660347	-	1	0	AGO2	1	0	0	1	0	0	0	12	Huh7.5
MIMAT0004921	hsa-miR-889-3p	ENSG00000081019	RSBN1	protein_coding	chr1	114304956	114304961	114304955	114304983	-	2	0	AGO2	1	0	1	1	0	0	0	4	HeLa
MIMAT0004921	hsa-miR-889-3p	ENSG00000081019	RSBN1	protein_coding	chr1	114305348	114305353	114305347	114305375	-	2	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	4	"Huh7.5,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000081019	RSBN1	protein_coding	chr1	114305495	114305500	114305494	114305522	-	2	0	AGO1-4	1	0	1	1	0	0	0	4	MCF7
MIMAT0004921	hsa-miR-889-3p	ENSG00000081019	RSBN1	protein_coding	chr1	114305960	114305965	114305959	114305987	-	2	0	"AGO1-4,AGO2"	1	0	1	1	0	0	0	4	"Huh7.5,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000081019	RSBN1	protein_coding	chr1	114307083	114307088	114307082	114307110	-	26	0	"AGO1,AGO1-4,AGO2"	1	0	1	1	0	0	0	4	"HEK293,MCF7,hESCs"
MIMAT0004921	hsa-miR-889-3p	ENSG00000081019	RSBN1	protein_coding	chr1	114307120	114307125	114307119	114307147	-	26	0	"AGO1,AGO1-4,AGO2"	1	0	1	1	0	0	0	4	"HEK293,MCF7,hESCs"
MIMAT0004921	hsa-miR-889-3p	ENSG00000213281	NRAS	protein_coding	chr1	115249592	115249597	115249592	115249597	-	10	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	2	"HEK293,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000009307	CSDE1	protein_coding	chr1	115260297	115260302	115260297	115260302	-	12	0	"AGO1,AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HEK293,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000052723	SIKE1	protein_coding	chr1	115314650	115314655	115314650	115314655	-	4	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HEK293,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000052723	SIKE1	protein_coding	chr1	115314692	115314697	115314692	115314697	-	4	0	"AGO1-4,AGO2"	1	0	0	0	0	0	0	1	"HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000143067	ZNF697	protein_coding	chr1	120163166	120163171	120163166	120163171	-	4	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0004921	hsa-miR-889-3p	ENSG00000134250	NOTCH2	protein_coding	chr1	120454336	120454341	120454335	120454363	-	2	0	AGO2	1	0	0	1	0	0	0	2	HEK293
MIMAT0004921	hsa-miR-889-3p	ENSG00000134250	NOTCH2	protein_coding	chr1	120454853	120454859	120454852	120454880	-	13	1	"AGO1,AGO1-4,AGO2"	1	0	0	1	0	0	0	2	"HEK293,HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000134250	NOTCH2	protein_coding	chr1	120456081	120456087	120456080	120456108	-	12	0	"AGO1,AGO1-4,AGO2"	1	0	0	1	0	0	0	2	"Flp-In-T-REx-293,HeLa,MCF7"
MIMAT0004921	hsa-miR-889-3p	ENSG00000215784	FAM72D	protein_coding	chr1	143906029	143906057	143906029	143906057	-	1	0	AGO1-4	0	0	0	1	0	0	0	5	MCF7
MIMAT0004921	hsa-miR-889-3p	ENSG00000131791	PRKAB2	protein_coding	chr1	146627167	146627172	146627167	146627172	-	2	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
MIMAT0004921	hsa-miR-889-3p	ENSG00000131791	PRKAB2	protein_coding	chr1	146627301	146627306	146627301	146627306	-	3	0	AGO1-4	1	0	0	0	0	0	0	2	MCF7
