#please cite:
#Zhou KR, Liu S, Li B, Liu SR, Zheng WJ, Cai L, et al. An encyclopedia of RNA interactomes in ENCORI.
#2.Li JH, et al.starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data , Nucleic Acids Res. 2014 Jan;42:D92-7.
miRNAid	miRNAname	geneID	geneName	geneType	chromosome	narrowStart	narrowEnd	broadStart	broadEnd	strand	clipExpNum	degraExpNum	RBP	PITA	RNA22	miRmap	microT	miRanda	PicTar	TargetScan	pancancerNum
MIMAT0018937	hsa-miR-378g	ENSG00000052723	SIKE1	protein_coding	chr1	115316260	115316265	115316259	115316287	-	10	0	AGO1-4,AGO2	0	0	1	1	0	0	0	1	HeLa,MCF7
MIMAT0018937	hsa-miR-378g	ENSG00000116874	WARS2	protein_coding	chr1	119575884	119575890	119575884	119575890	-	1	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0018937	hsa-miR-378g	ENSG00000143067	ZNF697	protein_coding	chr1	120164141	120164147	120164141	120164147	-	2	0	AGO1-4	0	0	1	0	0	0	0	1	MCF7
MIMAT0018937	hsa-miR-378g	ENSG00000143067	ZNF697	protein_coding	chr1	120164388	120164393	120164388	120164393	-	1	0	AGO2	0	0	1	0	0	0	0	1	Huh7.5
MIMAT0018937	hsa-miR-378g	ENSG00000134250	NOTCH2	protein_coding	chr1	120457622	120457628	120457621	120457649	-	7	0	AGO1-4,AGO2	0	0	1	1	0	1	0	0	HeLa,MCF7
MIMAT0018937	hsa-miR-378g	ENSG00000178104	PDE4DIP	protein_coding	chr1	144903003	144903009	144903003	144903009	-	8	0	AGO1-4,AGO2	0	0	1	0	0	0	0	1	HeLa,MCF7
MIMAT0018937	hsa-miR-378g	ENSG00000152042	NBPF11	protein_coding	chr1	146034069	146034075	146034068	146034096	-	2	0	AGO1-4	0	0	1	1	0	0	0	0	marrow-stromal-cells
MIMAT0018937	hsa-miR-378g	ENSG00000131791	PRKAB2	protein_coding	chr1	146630430	146630436	146630429	146630457	-	1	0	AGO2	0	0	1	1	0	0	0	1	HEK293
MIMAT0018937	hsa-miR-378g	ENSG00000203836	NBPF24	protein_coding	chr1	147575850	147575856	147575849	147575877	-	3	0	AGO1-4	0	0	1	1	0	0	0	0	HS5
MIMAT0018937	hsa-miR-378g	ENSG00000122497	NBPF14	protein_coding	chr1	148004452	148004458	148004451	148004479	-	1	0	AGO1-4	0	0	1	1	0	0	0	0	HS5
MIMAT0018937	hsa-miR-378g	ENSG00000203832	NBPF20	protein_coding	chr1	148251779	148251785	148251778	148251806	-	1	0	AGO1-4	0	0	1	1	0	0	0	0	HS5
MIMAT0018937	hsa-miR-378g	ENSG00000117362	APH1A	protein_coding	chr1	150238860	150238866	150238859	150238876	-	11	0	AGO1,AGO1-4,AGO2	0	1	1	0	0	0	0	1	HEK293,HeLa,MCF7
MIMAT0018937	hsa-miR-378g	ENSG00000197622	CDC42SE1	protein_coding	chr1	151025764	151025770	151025763	151025791	-	6	0	AGO1-4,AGO2	0	0	1	1	0	1	0	0	HeLa,MCF7
